id,user,buries,kickouts,sum,ratio,dist,,,
12443,Frytech,2,136,138,0.0144927536,1.7291428152,,,
13216,krucha,2,136,138,0.0144927536,1.7291428152,,,
13833,yrch,1,68,69,0.0144927536,1.7291428152,,,
15667,axel3,1,68,69,0.0144927536,1.7291428152,,,
16046,Jacek85,1,68,69,0.0144927536,1.7291428152,,,
16424,kostekhc,1,68,69,0.0144927536,1.7291428152,,,
18603,eryk,1,68,69,0.0144927536,1.7291428152,,,
1833,radzio,55,3733,3788,0.0145195354,1.7292149092,,,
3310,KingNobody,27,1830,1857,0.01453958,1.7292688523,,,
5281,b29,13,881,894,0.014541387,1.7292737147,,,
5460,Pumar,12,813,825,0.0145454545,1.7292846592,,,
10544,Irys93,3,203,206,0.0145631068,1.7293321501,,,
11671,stomal,2,135,137,0.0145985401,1.729427448,,,
11677,Styles,2,135,137,0.0145985401,1.729427448,,,
11719,stiven,2,135,137,0.0145985401,1.729427448,,,
13013,Arvangen,2,135,137,0.0145985401,1.729427448,,,
7720,oruniak,6,404,410,0.0146341463,1.72952317,,,
5791,Koron,11,740,751,0.0146471372,1.7295580837,,,
8282,rastanja,5,336,341,0.0146627566,1.7296000549,,,
7959,kukiii,6,403,409,0.0146699267,1.7296193189,,,
11399,olszewsky,2,134,136,0.0147058824,1.7297158975,,,
11534,kloe,2,134,136,0.0147058824,1.7297158975,,,
12806,rit-a,2,134,136,0.0147058824,1.7297158975,,,
13006,karpiu08,2,134,136,0.0147058824,1.7297158975,,,
13036,Ancora,2,134,136,0.0147058824,1.7297158975,,,
14122,adammind,1,67,68,0.0147058824,1.7297158975,,,
14885,many77,1,67,68,0.0147058824,1.7297158975,,,
16746,obuziak,1,67,68,0.0147058824,1.7297158975,,,
16804,DenverPn,1,67,68,0.0147058824,1.7297158975,,,
18850,wirtualmedia,1,67,68,0.0147058824,1.7297158975,,,
18936,Matuch,1,67,68,0.0147058824,1.7297158975,,,
5192,rebs,13,868,881,0.0147559591,1.7298503363,,,
9915,mikeon,3,200,203,0.0147783251,1.7299103551,,,
6070,belfegorrrr,10,666,676,0.0147928994,1.7299494563,,,
11290,shenlon,2,133,135,0.0148148148,1.7300082399,,,
10121,koder,3,199,202,0.0148514851,1.730106566,,,
4628,jwader,16,1060,1076,0.0148698885,1.7301558954,,,
6651,exseerius,8,530,538,0.0148698885,1.7301558954,,,
9060,piotr-s,4,265,269,0.0148698885,1.7301558954,,,
6775,belgrand,8,528,536,0.0149253731,1.7303045537,,,
12220,Udziuolo,2,132,134,0.0149253731,1.7303045537,,,
14905,gapa18,1,66,67,0.0149253731,1.7303045537,,,
16030,plryszard,1,66,67,0.0149253731,1.7303045537,,,
16165,duskanh,1,66,67,0.0149253731,1.7303045537,,,
16320,gwozdek,1,66,67,0.0149253731,1.7303045537,,,
4456,aolejniczak5,17,1121,1138,0.0149384886,1.730339679,,,
1691,arti040,60,3951,4011,0.0149588631,1.7303942342,,,
8348,anithaly,5,329,334,0.0149700599,1.7304242092,,,
6416,Mis456,9,592,601,0.0149750416,1.7304375445,,,
9289,walker86,4,263,267,0.0149812734,1.7304542249,,,
3444,teh2wsx,25,1643,1668,0.0149880096,1.730472254,,,
5292,Getripp,13,854,867,0.014994233,1.7304889094,,,
8511,iMarek69,5,328,333,0.015015015,1.7305445181,,,
12459,Clandestine_,2,131,133,0.015037594,1.7306049193,,,
10093,m4ever,3,196,199,0.0150753769,1.7307059558,,,
4447,DorianGray,17,1106,1123,0.0151380232,1.7308733785,,,
5035,kirusia,14,910,924,0.0151515152,1.7309094193,,,
6780,rafki,8,520,528,0.0151515152,1.7309094193,,,
13581,jozwikp,1,65,66,0.0151515152,1.7309094193,,,
14407,Yanluk,1,65,66,0.0151515152,1.7309094193,,,
14981,quile,1,65,66,0.0151515152,1.7309094193,,,
18933,HipHopJunkie,1,65,66,0.0151515152,1.7309094193,,,
4133,segv,19,1233,1252,0.0151757188,1.7309740593,,,
9261,witold979,4,259,263,0.0152091255,1.7310632461,,,
6227,meabilis,9,581,590,0.0152542373,1.7311836254,,,
3091,Speedy,29,1871,1900,0.0152631579,1.7312074219,,,
7745,danveld,6,387,393,0.0152671756,1.7312181385,,,
13105,Eklerka_,2,129,131,0.0152671756,1.7312181385,,,
6248,esdoka,9,578,587,0.0153321976,1.7313915043,,,
