id,user,links,buries,kickouts,all,ratio,dist,,,
4944,nosek12112,7,22,34,56,0.3928571429,1.2412897003,,,
5459,volltur,6,11,17,28,0.3928571429,1.2412897003,,,
6488,misiagogo,5,11,17,28,0.3928571429,1.2412897003,,,
7793,Pavlik3,4,11,17,28,0.3928571429,1.2412897003,,,
9111,adaszy,3,11,17,28,0.3928571429,1.2412897003,,,
9220,Heti,3,11,17,28,0.3928571429,1.2412897003,,,
9501,herbacianyjoe,3,11,17,28,0.3928571429,1.2412897003,,,
12805,j27i,2,11,17,28,0.3928571429,1.2412897003,,,
19774,gosik2607,1,11,17,28,0.3928571429,1.2412897003,,,
22484,villa,1,33,51,84,0.3928571429,1.2412897003,,,
1733,tenji,18,112,173,285,0.3929824561,1.2410957686,,,
1579,yolantarutowicz,20,35,54,89,0.393258427,1.2406680252,,,
13947,MATT_1,2,35,54,89,0.393258427,1.2406680252,,,
925,cukiereczek2007,29,83,128,211,0.3933649289,1.2405027097,,,
6431,dramat,5,24,37,61,0.393442623,1.2403820259,,,
16174,shymoniak,1,24,37,61,0.393442623,1.2403820259,,,
858,polityka-polska,31,37,57,94,0.3936170213,1.2401108685,,,
22601,rebmib,1,50,77,127,0.3937007874,1.2399804994,,,
1946,kalif,17,26,40,66,0.3939393939,1.2396086894,,,
2997,daftie,11,26,40,66,0.3939393939,1.2396086894,,,
3108,bloggers,11,13,20,33,0.3939393939,1.2396086894,,,
4100,visacardcredit,8,13,20,33,0.3939393939,1.2396086894,,,
5224,Elkojotle,6,13,20,33,0.3939393939,1.2396086894,,,
6307,michal2323,5,13,20,33,0.3939393939,1.2396086894,,,
10374,Jetstream,3,13,20,33,0.3939393939,1.2396086894,,,
17413,Patryk102,1,13,20,33,0.3939393939,1.2396086894,,,
24968,draver,1,13,20,33,0.3939393939,1.2396086894,,,
3205,haker3,11,49,75,124,0.3951612903,1.2376941166,,,
5470,enemydown,6,17,26,43,0.3953488372,1.2373986934,,,
6148,beoswind,5,17,26,43,0.3953488372,1.2373986934,,,
6238,gala_g,5,34,52,86,0.3953488372,1.2373986934,,,
6741,wujciol,5,34,52,86,0.3953488372,1.2373986934,,,
21115,kirolka,1,17,26,43,0.3953488372,1.2373986934,,,
2900,Force,12,19,29,48,0.3958333333,1.2366336025,,,
4985,Primitriv,7,19,29,48,0.3958333333,1.2366336025,,,
6107,master888,5,19,29,48,0.3958333333,1.2366336025,,,
7879,tmerlin,4,19,29,48,0.3958333333,1.2366336025,,,
24904,magicz,1,19,29,48,0.3958333333,1.2366336025,,,
14194,monkey3310,2,40,61,101,0.396039604,1.2363070339,,,
5537,satyros,6,65,99,164,0.3963414634,1.2358282292,,,
8259,profesorwuba,4,65,99,164,0.3963414634,1.2358282292,,,
5843,daniels103,6,44,67,111,0.3963963964,1.2357409806,,,
7606,chleban85,4,23,35,58,0.3965517241,1.2354940862,,,
7635,ciapek8,4,52,79,131,0.3969465649,1.2348652136,,,
4720,Dimi,7,27,41,68,0.3970588235,1.2346860838,,,
6461,kret17,5,54,82,136,0.3970588235,1.2346860838,,,
5287,yoyebie,6,56,85,141,0.3971631206,1.2345195263,,,
2082,oddo,16,60,91,151,0.3973509934,1.234219182,,,
8312,Eleana,4,31,47,78,0.3974358974,1.2340833143,,,
2878,pinkaaa1988,12,33,50,83,0.3975903614,1.2338359179,,,
4128,krastal,8,33,50,83,0.3975903614,1.2338359179,,,
23336,montis,1,33,50,83,0.3975903614,1.2338359179,,,
12335,sokool,2,200,303,503,0.3976143141,1.2337975293,,,
1222,jasiu102,24,37,56,93,0.3978494624,1.2334203061,,,
5624,banny,6,37,56,93,0.3978494624,1.2334203061,,,
358,AndyPSV,55,270,407,677,0.3988183161,1.2318592967,,,
6605,maryooshek,5,73,110,183,0.3989071038,1.2317156978,,,
6753,coximus,5,75,113,188,0.3989361702,1.2316686681,,,
3055,nkdmp,11,26,39,65,0.4,1.2299406562,,,
3105,lndkamil,11,20,30,50,0.4,1.2299406562,,,
4396,szalonyMax,8,24,36,60,0.4,1.2299406562,,,
4400,kowalczyks1,8,10,15,25,0.4,1.2299406562,,,
4479,arekbb,7,16,24,40,0.4,1.2299406562,,,
4656,michael88,7,24,36,60,0.4,1.2299406562,,,
4996,lauxxo,7,38,57,95,0.4,1.2299406562,,,
5563,Freeman2501,6,4,6,10,0.4,1.2299406562,,,
5632,Lord_Blizzard,6,36,54,90,0.4,1.2299406562,,,
5765,rasta-71,6,8,12,20,0.4,1.2299406562,,,
5844,mr_white,6,28,42,70,0.4,1.2299406562,,,
6197,copper,5,6,9,15,0.4,1.2299406562,,,
6393,beiru,5,8,12,20,0.4,1.2299406562,,,
6569,megamax1,5,14,21,35,0.4,1.2299406562,,,
7028,Cam3L,4,6,9,15,0.4,1.2299406562,,,
7382,smiga,4,2,3,5,0.4,1.2299406562,,,
7542,milos87,4,2,3,5,0.4,1.2299406562,,,
7550,Kanibal,4,12,18,30,0.4,1.2299406562,,,
7638,Anarchia88,4,12,18,30,0.4,1.2299406562,,,
7794,chris3k,4,6,9,15,0.4,1.2299406562,,,
7796,takobell,4,2,3,5,0.4,1.2299406562,,,
7894,Firefly,4,8,12,20,0.4,1.2299406562,,,
8050,robertinho,4,4,6,10,0.4,1.2299406562,,,
8107,wifi,4,36,54,90,0.4,1.2299406562,,,
8128,enarvik,4,2,3,5,0.4,1.2299406562,,,
8130,W1992,4,14,21,35,0.4,1.2299406562,,,
8184,porBorewicz07,4,14,21,35,0.4,1.2299406562,,,
8303,phunk,4,4,6,10,0.4,1.2299406562,,,
8594,gremlin79,3,2,3,5,0.4,1.2299406562,,,
8964,niejacek6,3,6,9,15,0.4,1.2299406562,,,
9536,clemence,3,10,15,25,0.4,1.2299406562,,,
9623,joghurinho,3,4,6,10,0.4,1.2299406562,,,
9670,d3x,3,4,6,10,0.4,1.2299406562,,,
9796,krzysikm,3,6,9,15,0.4,1.2299406562,,,
10073,kalafior_clone,3,8,12,20,0.4,1.2299406562,,,
10102,egregor,3,2,3,5,0.4,1.2299406562,,,
10209,maxdemage,3,2,3,5,0.4,1.2299406562,,,
10532,nobco,3,4,6,10,0.4,1.2299406562,,,
10608,giftmmari,3,2,3,5,0.4,1.2299406562,,,
10617,hirvi,3,2,3,5,0.4,1.2299406562,,,
10898,transformer1,2,2,3,5,0.4,1.2299406562,,,
11005,pmajdan,2,4,6,10,0.4,1.2299406562,,,
11029,ish_waw,2,6,9,15,0.4,1.2299406562,,,
11170,Lejter,2,4,6,10,0.4,1.2299406562,,,
11316,serfer87,2,10,15,25,0.4,1.2299406562,,,
11361,Maxwell22,2,6,9,15,0.4,1.2299406562,,,
11390,Sobiesiu,2,4,6,10,0.4,1.2299406562,,,
11394,RvX,2,2,3,5,0.4,1.2299406562,,,
11433,maniak-gier,2,6,9,15,0.4,1.2299406562,,,
11506,c0oba,2,6,9,15,0.4,1.2299406562,,,
11540,mikimike,2,2,3,5,0.4,1.2299406562,,,
11568,darek_1981,2,6,9,15,0.4,1.2299406562,,,
11693,anteater,2,10,15,25,0.4,1.2299406562,,,
11782,presto,2,2,3,5,0.4,1.2299406562,,,
11927,yumis,2,2,3,5,0.4,1.2299406562,,,
12009,alexthefirst,2,6,9,15,0.4,1.2299406562,,,
12161,123456789000,2,108,162,270,0.4,1.2299406562,,,
12211,kazag,2,2,3,5,0.4,1.2299406562,,,
12400,zebulon,2,8,12,20,0.4,1.2299406562,,,
12549,cosette,2,6,9,15,0.4,1.2299406562,,,
12572,Sylvester,2,6,9,15,0.4,1.2299406562,,,
12585,Blinny,2,8,12,20,0.4,1.2299406562,,,
12628,Anestassia,2,4,6,10,0.4,1.2299406562,,,
12670,lalu,2,6,9,15,0.4,1.2299406562,,,
12798,Kida,2,2,3,5,0.4,1.2299406562,,,
12869,MalibuAndCherryCoke,2,4,6,10,0.4,1.2299406562,,,
12953,konopiotr,2,4,6,10,0.4,1.2299406562,,,
13237,zvidka,2,4,6,10,0.4,1.2299406562,,,
13289,Quester,2,28,42,70,0.4,1.2299406562,,,
13428,orzeszkowa,2,10,15,25,0.4,1.2299406562,,,
13450,szatkus,2,4,6,10,0.4,1.2299406562,,,
13479,batrek,2,2,3,5,0.4,1.2299406562,,,
13524,KraYu,2,14,21,35,0.4,1.2299406562,,,
13562,chwesiu,2,4,6,10,0.4,1.2299406562,,,
13741,kolo82,2,2,3,5,0.4,1.2299406562,,,
13761,trac,2,2,3,5,0.4,1.2299406562,,,
13838,glyzewski,2,4,6,10,0.4,1.2299406562,,,
13875,zoltrixz,2,6,9,15,0.4,1.2299406562,,,
13937,vacek12345,2,6,9,15,0.4,1.2299406562,,,
14007,samsonidalila,2,4,6,10,0.4,1.2299406562,,,
14021,Czakalli,2,2,3,5,0.4,1.2299406562,,,
14119,kawainka,2,4,6,10,0.4,1.2299406562,,,
14260,dMb,2,2,3,5,0.4,1.2299406562,,,
14305,olkie,2,2,3,5,0.4,1.2299406562,,,
14310,pablok,2,2,3,5,0.4,1.2299406562,,,
14376,LoLMaster,2,6,9,15,0.4,1.2299406562,,,
14386,rickyalleen,2,2,3,5,0.4,1.2299406562,,,
14467,virllix,2,2,3,5,0.4,1.2299406562,,,
14576,atitibobasku,2,4,6,10,0.4,1.2299406562,,,
14648,Henriko,2,2,3,5,0.4,1.2299406562,,,
14711,Fonec,2,4,6,10,0.4,1.2299406562,,,
14751,wwazniak,2,2,3,5,0.4,1.2299406562,,,
14755,playfresh,2,4,6,10,0.4,1.2299406562,,,
14859,mpicnic,2,12,18,30,0.4,1.2299406562,,,
15254,oczami,1,2,3,5,0.4,1.2299406562,,,
15271,miszczswiata,1,2,3,5,0.4,1.2299406562,,,
15363,ElBandito,1,2,3,5,0.4,1.2299406562,,,
15508,tango,1,4,6,10,0.4,1.2299406562,,,
15514,derka56,1,2,3,5,0.4,1.2299406562,,,
15529,Lala,1,2,3,5,0.4,1.2299406562,,,
15614,blindson,1,2,3,5,0.4,1.2299406562,,,
15688,nurkowanie,1,2,3,5,0.4,1.2299406562,,,
15702,kucharek,1,2,3,5,0.4,1.2299406562,,,
15735,nextdayid,1,2,3,5,0.4,1.2299406562,,,
15846,heyooo,1,2,3,5,0.4,1.2299406562,,,
15901,donowa,1,2,3,5,0.4,1.2299406562,,,
15999,sarkAZO,1,14,21,35,0.4,1.2299406562,,,
16001,jjjarek,1,2,3,5,0.4,1.2299406562,,,
16039,iamgay,1,4,6,10,0.4,1.2299406562,,,
16060,czorcik,1,2,3,5,0.4,1.2299406562,,,
16086,marty0007,1,2,3,5,0.4,1.2299406562,,,
16123,skarzysko24,1,2,3,5,0.4,1.2299406562,,,
16175,avistak,1,6,9,15,0.4,1.2299406562,,,
16210,afterek,1,26,39,65,0.4,1.2299406562,,,
16273,adlbb,1,2,3,5,0.4,1.2299406562,,,
16327,dp123,1,2,3,5,0.4,1.2299406562,,,
16566,yanek_00,1,2,3,5,0.4,1.2299406562,,,
16798,arkadikuss,1,2,3,5,0.4,1.2299406562,,,
16838,yake,1,2,3,5,0.4,1.2299406562,,,
16864,skafander,1,2,3,5,0.4,1.2299406562,,,
16959,mandarynq,1,4,6,10,0.4,1.2299406562,,,
16973,alucardo,1,2,3,5,0.4,1.2299406562,,,
17168,adammm83,1,2,3,5,0.4,1.2299406562,,,
17434,webmaster19,1,2,3,5,0.4,1.2299406562,,,
17454,Bankotravel,1,2,3,5,0.4,1.2299406562,,,
17513,sebastianb,1,2,3,5,0.4,1.2299406562,,,
17565,radek97,1,4,6,10,0.4,1.2299406562,,,
17671,Freelover,1,2,3,5,0.4,1.2299406562,,,
17830,niemiecki,1,2,3,5,0.4,1.2299406562,,,
17852,Exef,1,2,3,5,0.4,1.2299406562,,,
17888,stronastartowa,1,2,3,5,0.4,1.2299406562,,,
17996,ddj,1,8,12,20,0.4,1.2299406562,,,
18018,Falcon,1,2,3,5,0.4,1.2299406562,,,
18029,XxNIGGERxX,1,2,3,5,0.4,1.2299406562,,,
18062,wmikos,1,2,3,5,0.4,1.2299406562,,,
18069,bartosh0,1,2,3,5,0.4,1.2299406562,,,
18070,gg-,1,2,3,5,0.4,1.2299406562,,,
18081,BoMBeK1986,1,2,3,5,0.4,1.2299406562,,,
18099,pyra115,1,2,3,5,0.4,1.2299406562,,,
18132,Air-A,1,4,6,10,0.4,1.2299406562,,,
18163,lord_b,1,4,6,10,0.4,1.2299406562,,,
18203,Tomek-Tomek,1,2,3,5,0.4,1.2299406562,,,
18304,PsychoMan,1,4,6,10,0.4,1.2299406562,,,
18373,gool,1,2,3,5,0.4,1.2299406562,,,
18383,NCinfo,1,2,3,5,0.4,1.2299406562,,,
18541,jooz,1,2,3,5,0.4,1.2299406562,,,
18587,Nygus11,1,2,3,5,0.4,1.2299406562,,,
18609,mhr,1,2,3,5,0.4,1.2299406562,,,
18707,collie,1,2,3,5,0.4,1.2299406562,,,
18780,tsander,1,2,3,5,0.4,1.2299406562,,,
18796,losiu888,1,2,3,5,0.4,1.2299406562,,,
18800,karol_blk,1,2,3,5,0.4,1.2299406562,,,
18811,kretubsd,1,4,6,10,0.4,1.2299406562,,,
18822,Dvdx15,1,2,3,5,0.4,1.2299406562,,,
18896,SmalOU,1,2,3,5,0.4,1.2299406562,,,
19007,emilka-o,1,2,3,5,0.4,1.2299406562,,,
19097,YourN,1,2,3,5,0.4,1.2299406562,,,
19150,rriii,1,4,6,10,0.4,1.2299406562,,,
19266,Reeps,1,2,3,5,0.4,1.2299406562,,,
19336,franki01,1,2,3,5,0.4,1.2299406562,,,
19488,TaQk,1,2,3,5,0.4,1.2299406562,,,
19749,damian-daszkiewicz,1,2,3,5,0.4,1.2299406562,,,
19763,demboos,1,4,6,10,0.4,1.2299406562,,,
19782,stefan86,1,2,3,5,0.4,1.2299406562,,,
19785,inso,1,2,3,5,0.4,1.2299406562,,,
19997,szczery75,1,2,3,5,0.4,1.2299406562,,,
20035,MManson,1,2,3,5,0.4,1.2299406562,,,
20169,Szczylowsky,1,4,6,10,0.4,1.2299406562,,,
20188,julitka,1,2,3,5,0.4,1.2299406562,,,
20298,Markiz33,1,2,3,5,0.4,1.2299406562,,,
20327,serkriz,1,2,3,5,0.4,1.2299406562,,,
20356,miktam,1,2,3,5,0.4,1.2299406562,,,
20549,filutylu,1,2,3,5,0.4,1.2299406562,,,
20695,Anariki,1,2,3,5,0.4,1.2299406562,,,
20700,lilo22,1,4,6,10,0.4,1.2299406562,,,
20765,mistasinista,1,2,3,5,0.4,1.2299406562,,,
20843,Machinatorculus,1,2,3,5,0.4,1.2299406562,,,
20970,hellbound,1,22,33,55,0.4,1.2299406562,,,
21128,pawelktr,1,2,3,5,0.4,1.2299406562,,,
21241,Foxy126,1,4,6,10,0.4,1.2299406562,,,
21277,hasiorek,1,2,3,5,0.4,1.2299406562,,,
21295,Fletcher,1,2,3,5,0.4,1.2299406562,,,
21306,milo44,1,2,3,5,0.4,1.2299406562,,,
21341,koko1212,1,2,3,5,0.4,1.2299406562,,,
21345,themindcrusherHS,1,2,3,5,0.4,1.2299406562,,,
21596,designobserver,1,2,3,5,0.4,1.2299406562,,,
21733,andrzejt17,1,4,6,10,0.4,1.2299406562,,,
21803,nozka94,1,2,3,5,0.4,1.2299406562,,,
22160,sebjar,1,2,3,5,0.4,1.2299406562,,,
22249,georgii2,1,2,3,5,0.4,1.2299406562,,,
22285,Suchy69,1,4,6,10,0.4,1.2299406562,,,
22320,kasiabasiamasia,1,2,3,5,0.4,1.2299406562,,,
22427,oberwanieccc4,1,2,3,5,0.4,1.2299406562,,,
22452,Osobnick,1,4,6,10,0.4,1.2299406562,,,
22641,Kornflejk,1,2,3,5,0.4,1.2299406562,,,
22728,jackk90,1,2,3,5,0.4,1.2299406562,,,
22756,Axls,1,2,3,5,0.4,1.2299406562,,,
22810,mkine,1,6,9,15,0.4,1.2299406562,,,
22836,mrozow,1,4,6,10,0.4,1.2299406562,,,
22848,D0m3L,1,16,24,40,0.4,1.2299406562,,,
22998,adiopx,1,4,6,10,0.4,1.2299406562,,,
23425,adrianpl,1,2,3,5,0.4,1.2299406562,,,
23472,szowman,1,4,6,10,0.4,1.2299406562,,,
23527,feuerfest,1,4,6,10,0.4,1.2299406562,,,
23530,Yaiba,1,2,3,5,0.4,1.2299406562,,,
23583,Lacrymosa,1,2,3,5,0.4,1.2299406562,,,
23603,A_LATO_BYLO_PIEKNE_TEGO_ROKU,1,6,9,15,0.4,1.2299406562,,,
23642,Jesiotr,1,2,3,5,0.4,1.2299406562,,,
23686,moraria,1,2,3,5,0.4,1.2299406562,,,
23739,nath,1,2,3,5,0.4,1.2299406562,,,
23827,Kate1974,1,2,3,5,0.4,1.2299406562,,,
23899,msg,1,2,3,5,0.4,1.2299406562,,,
23973,ledaw,1,10,15,25,0.4,1.2299406562,,,
24119,boryskozielski,1,2,3,5,0.4,1.2299406562,,,
24230,wyluska,1,8,12,20,0.4,1.2299406562,,,
24332,yoyobart,1,2,3,5,0.4,1.2299406562,,,
24484,closetmonster,1,2,3,5,0.4,1.2299406562,,,
24597,zlotarybka,1,2,3,5,0.4,1.2299406562,,,
24608,artur81,1,2,3,5,0.4,1.2299406562,,,
24740,karolwasilewski,1,2,3,5,0.4,1.2299406562,,,
24756,Marcinkrakwoj,1,2,3,5,0.4,1.2299406562,,,
24768,stawiu,1,2,3,5,0.4,1.2299406562,,,
24789,telepol,1,6,9,15,0.4,1.2299406562,,,
24920,malapawel,1,4,6,10,0.4,1.2299406562,,,
24985,kaerte,1,2,3,5,0.4,1.2299406562,,,
24991,qbaswiety,1,2,3,5,0.4,1.2299406562,,,
25289,mmk,1,2,3,5,0.4,1.2299406562,,,
25294,Mati2323,1,2,3,5,0.4,1.2299406562,,,
25344,blasciq,1,2,3,5,0.4,1.2299406562,,,
25403,ecikowaty,1,4,6,10,0.4,1.2299406562,,,
25439,kondziu1985,1,4,6,10,0.4,1.2299406562,,,
25492,evelove,1,2,3,5,0.4,1.2299406562,,,
25559,diversee,1,2,3,5,0.4,1.2299406562,,,
25587,LuMAI,1,2,3,5,0.4,1.2299406562,,,
3521,bordeux,10,101,151,252,0.4007936508,1.2286430034,,,
7762,klmk,4,71,106,177,0.4011299435,1.2280909665,,,
3372,czterdziesci_i_cztery,10,61,91,152,0.4013157895,1.2277853368,,,
5761,bibu,6,59,88,147,0.4013605442,1.2277116771,,,
6261,debson,5,55,82,137,0.401459854,1.2275481457,,,
5834,kraftwerk,6,45,67,112,0.4017857143,1.2270107653,,,
12709,xenage,2,41,61,102,0.4019607843,1.2267215535,,,
11835,kaska1453,2,39,58,97,0.4020618557,1.2265544264,,,
646,musiaq,37,35,52,87,0.4022988506,1.2261620846,,,
14132,Grochowiecki,2,126,187,313,0.4025559105,1.225735801,,,
5720,szwendacz,6,31,46,77,0.4025974026,1.2256669239,,,
1383,piotrn9999,22,85,126,211,0.4028436019,1.2252578283,,,
21061,darekmajewski86,1,27,40,67,0.4029850746,1.2250224388,,,
1927,Marmolada_z_wisienek,17,123,182,305,0.4032786885,1.2245331829,,,
2446,w0jt3k,14,142,210,352,0.4034090909,1.2243155761,,,
5707,cubek,6,65,96,161,0.4037267081,1.2237847506,,,
6251,dexter3110,5,19,28,47,0.4042553191,1.2228987621,,,
6601,rolnx,5,19,28,47,0.4042553191,1.2228987621,,,
19822,yakemishan,1,19,28,47,0.4042553191,1.2228987621,,,
3266,firefox,10,72,106,178,0.404494382,1.2224970384,,,
3647,adik1989,9,17,25,42,0.4047619048,1.2220467252,,,
13445,pippipl,2,17,25,42,0.4047619048,1.2220467252,,,
6656,RISE,5,64,94,158,0.4050632911,1.2215384433,,,
524,lukas545,43,271,398,669,0.4050822123,1.2215064991,,,
1044,Cycu,27,60,88,148,0.4054054054,1.220960235,,,
3103,WojtasSP320,11,60,88,148,0.4054054054,1.220960235,,,
12911,iPod,2,15,22,37,0.4054054054,1.220960235,,,
14396,Woytashek,2,15,22,37,0.4054054054,1.220960235,,,
14761,mascara,2,15,22,37,0.4054054054,1.220960235,,,
14111,Exclusive,2,43,63,106,0.4056603774,1.2205284501,,,
8237,Jarzyna,4,13,19,32,0.40625,1.2195271524,,,
10345,topmal,3,13,19,32,0.40625,1.2195271524,,,
21111,e-asystent,1,13,19,32,0.40625,1.2195271524,,,
658,jimmiks,36,226,330,556,0.4064748201,1.2191443366,,,
10037,Centaur,3,61,89,150,0.4066666667,1.2188172199,,,
5683,syluch,6,72,105,177,0.406779661,1.2186243612,,,
7958,dawidsoon,4,24,35,59,0.406779661,1.2186243612,,,
9296,SebNET,3,48,70,118,0.406779661,1.2186243612,,,
3075,nomie,11,83,121,204,0.4068627451,1.2184824624,,,
5753,Czayen,6,79,115,194,0.4072164948,1.2178774326,,,
2222,sokoloko,15,33,48,81,0.4074074074,1.2175503288,,,
6298,MacGyver,5,11,16,27,0.4074074074,1.2175503288,,,
6959,zarewer,4,11,16,27,0.4074074074,1.2175503288,,,
7517,Bodri,4,11,16,27,0.4074074074,1.2175503288,,,
8369,wujeknab,4,11,16,27,0.4074074074,1.2175503288,,,
14426,mwojtas12,2,11,16,27,0.4074074074,1.2175503288,,,
9412,ChoLoK,3,75,109,184,0.4076086957,1.217205008,,,
6322,r1v3n,5,64,93,157,0.4076433121,1.2171455762,,,
2576,luzak,13,31,45,76,0.4078947368,1.2167135135,,,
13745,a_meba,2,31,45,76,0.4078947368,1.2167135135,,,
5324,HouseMPrawdziwy,6,20,29,49,0.4081632653,1.2162512832,,,
7928,imakos,4,20,29,49,0.4081632653,1.2162512832,,,
1353,fande,22,107,155,262,0.4083969466,1.2158483858,,,
3285,wojtek94,10,29,42,71,0.4084507042,1.2157556148,,,
9097,cruisecontrol,3,29,42,71,0.4084507042,1.2157556148,,,
21408,onixy,1,29,42,71,0.4084507042,1.2157556148,,,
25361,damiandod,1,56,81,137,0.4087591241,1.2152227479,,,
4609,DJG,7,18,26,44,0.4090909091,1.2146483373,,,
5499,Fryzjer,6,9,13,22,0.4090909091,1.2146483373,,,
6635,gvk,5,9,13,22,0.4090909091,1.2146483373,,,
7324,wlamywacz,4,9,13,22,0.4090909091,1.2146483373,,,
7776,udarr,4,9,13,22,0.4090909091,1.2146483373,,,
9484,courtney,3,9,13,22,0.4090909091,1.2146483373,,,
9548,Krychuwaskii,3,9,13,22,0.4090909091,1.2146483373,,,
10007,gnoyeck,3,9,13,22,0.4090909091,1.2146483373,,,
10411,olki2504,3,9,13,22,0.4090909091,1.2146483373,,,
11197,WOWOW,2,9,13,22,0.4090909091,1.2146483373,,,
11225,tapir,2,9,13,22,0.4090909091,1.2146483373,,,
12008,kamil_amag,2,9,13,22,0.4090909091,1.2146483373,,,
12024,rezz,2,9,13,22,0.4090909091,1.2146483373,,,
12643,Aurelea,2,9,13,22,0.4090909091,1.2146483373,,,
13757,swiety-mikolaj,2,18,26,44,0.4090909091,1.2146483373,,,
14809,cichy314,2,45,65,110,0.4090909091,1.2146483373,,,
23455,Hermes,1,9,13,22,0.4090909091,1.2146483373,,,
1098,kynokoks,26,145,209,354,0.4096045198,1.213756739,,,
3711,zbieramnawino,9,25,36,61,0.4098360656,1.213353838,,,
4325,kokotka,8,25,36,61,0.4098360656,1.213353838,,,
5594,vcore,6,25,36,61,0.4098360656,1.213353838,,,
5748,rafal875,6,50,72,122,0.4098360656,1.213353838,,,
4789,Widmo,7,66,95,161,0.4099378882,1.2131764748,,,
2675,loginmedia,12,16,23,39,0.4102564103,1.2126209101,,,
7743,lorakesz,4,16,23,39,0.4102564103,1.2126209101,,,
8063,xcentrax,4,16,23,39,0.4102564103,1.2126209101,,,
14377,marek_antoniusz,2,16,23,39,0.4102564103,1.2126209101,,,
24225,mankiet,1,16,23,39,0.4102564103,1.2126209101,,,
25155,0uarzi,1,16,23,39,0.4102564103,1.2126209101,,,
2255,Dzosz89,15,133,191,324,0.4104938272,1.2122060837,,,
1549,jutrzenka,20,23,33,56,0.4107142857,1.2118203341,,,
10398,kiczawa,3,53,76,129,0.4108527132,1.211577847,,,
7613,reXiu,4,30,43,73,0.4109589041,1.2113916872,,,
1977,elcct,16,93,133,226,0.4115044248,1.2104334091,,,
1686,SerceSlowackiego,19,112,160,272,0.4117647059,1.2099750463,,,
2355,defensorf,14,21,30,51,0.4117647059,1.2099750463,,,
2802,jw231,12,14,20,34,0.4117647059,1.2099750463,,,
5023,lleehh1,7,56,80,136,0.4117647059,1.2099750463,,,
5227,JankoTL,6,7,10,17,0.4117647059,1.2099750463,,,
5228,gkeb,6,7,10,17,0.4117647059,1.2099750463,,,
6425,magmagiq,5,7,10,17,0.4117647059,1.2099750463,,,
6841,wspolczesnapl,5,21,30,51,0.4117647059,1.2099750463,,,
7150,hesnik,4,7,10,17,0.4117647059,1.2099750463,,,
7646,M_F,4,7,10,17,0.4117647059,1.2099750463,,,
8626,adam-karol,3,7,10,17,0.4117647059,1.2099750463,,,
8838,baranek,3,7,10,17,0.4117647059,1.2099750463,,,
10003,Axpo,3,7,10,17,0.4117647059,1.2099750463,,,
11080,feever,2,7,10,17,0.4117647059,1.2099750463,,,
12498,PoW88,2,7,10,17,0.4117647059,1.2099750463,,,
12689,Christalle,2,7,10,17,0.4117647059,1.2099750463,,,
13818,guru_finansjery,2,7,10,17,0.4117647059,1.2099750463,,,
14266,teddybear69,2,28,40,68,0.4117647059,1.2099750463,,,
16656,oloka,1,7,10,17,0.4117647059,1.2099750463,,,
17738,solarV,1,7,10,17,0.4117647059,1.2099750463,,,
19346,spiderben,1,7,10,17,0.4117647059,1.2099750463,,,
20379,marc1nek,1,7,10,17,0.4117647059,1.2099750463,,,
20985,slusaz16,1,7,10,17,0.4117647059,1.2099750463,,,
23483,cacy,1,28,40,68,0.4117647059,1.2099750463,,,
1940,Kyle,17,136,194,330,0.4121212121,1.2093460299,,,
1586,myszkamiki,20,54,77,131,0.4122137405,1.2091825476,,,
10368,adrian_x,3,40,57,97,0.412371134,1.2089042453,,,
4321,Szykra,8,26,37,63,0.4126984127,1.2083246915,,,
6252,Noirek,5,78,111,189,0.4126984127,1.2083246915,,,
12717,regaciarz,2,26,37,63,0.4126984127,1.2083246915,,,
13156,TajemniczyGonzo,2,26,37,63,0.4126984127,1.2083246915,,,
1144,knocik7,25,90,128,218,0.4128440367,1.2080664429,,,
25441,kambo15,1,19,27,46,0.4130434783,1.2077123817,,,
9618,bastor,3,79,112,191,0.4136125654,1.2066997356,,,
2624,torturacen,13,12,17,29,0.4137931034,1.2063777511,,,
5122,krzysztof114,6,48,68,116,0.4137931034,1.2063777511,,,
7329,emailoo,4,12,17,29,0.4137931034,1.2063777511,,,
8102,FunWorld,4,36,51,87,0.4137931034,1.2063777511,,,
9512,taintedtainment,3,12,17,29,0.4137931034,1.2063777511,,,
10146,kyjgel,3,12,17,29,0.4137931034,1.2063777511,,,
11370,nem,2,12,17,29,0.4137931034,1.2063777511,,,
11480,DaeL,2,12,17,29,0.4137931034,1.2063777511,,,
12715,BananusM,2,12,17,29,0.4137931034,1.2063777511,,,
10133,fizoboy,3,82,116,198,0.4141414141,1.2057555555,,,
3841,tmh7,9,87,123,210,0.4142857143,1.2054974059,,,
144,DCMBS,90,582,822,1404,0.4145299145,1.2050600269,,,
2835,monia_lisa,12,17,24,41,0.4146341463,1.2048731456,,,
5755,mgaab,6,34,48,82,0.4146341463,1.2048731456,,,
7326,weeman,4,17,24,41,0.4146341463,1.2048731456,,,
14216,Qbs,2,61,86,147,0.4149659864,1.2042773995,,,
3475,podgladaj,10,22,31,53,0.4150943396,1.2040466527,,,
6685,smakosz78,5,22,31,53,0.4150943396,1.2040466527,,,
13439,fiszu,2,44,62,106,0.4150943396,1.2040466527,,,
1768,dolypop,18,54,76,130,0.4153846154,1.2035241589,,,
3889,Miron36,9,27,38,65,0.4153846154,1.2035241589,,,
